,Unnamed: 0,webPageID,address,m3u8link,map_ref,latitude,longitude
147,0,5741--1,NY 110 at NY 27,https://s51.nysdot.skyvdn.com:443/rtplive/R10_160/playlist.m3u8,https://511ny.org/map#camera-5741--1,40.686689,-73.418904
148,0,5773--1,NY 110 Northbound at Whitman Mall Shopping Center,https://s51.nysdot.skyvdn.com:443/rtplive/R10_273/playlist.m3u8,https://511ny.org/map#camera-5773--1,40.852133,-73.412213
149,0,5780--1,NY 110 Northbound at Arrowwood Lane,https://s51.nysdot.skyvdn.com:443/rtplive/R10_280/playlist.m3u8,https://511ny.org/map#camera-5780--1,40.829661,-73.41165
150,0,5768--1,NY 111 at NY 347 South Jug Handle,https://s51.nysdot.skyvdn.com:443/rtplive/R10_247/playlist.m3u8,https://511ny.org/map#camera-5768--1,40.856862,-73.198657
151,0,5843--1,NY 111 at NY347 North Jug Handle,https://s51.nysdot.skyvdn.com:443/rtplive/R10_248/playlist.m3u8,https://511ny.org/map#camera-5843--1,40.831437,-73.197041
152,0,1937--1,NY 112 at CR83; Southeast,https://s52.nysdot.skyvdn.com:443/rtplive/R10_221/playlist.m3u8,https://511ny.org/map#camera-1937--1,40.905463,-73.011128
153,0,2254--1,NY 112 Northbound at Horseblock Road (CR 16),https://s53.nysdot.skyvdn.com:443/rtplive/R10_261/playlist.m3u8,https://511ny.org/map#camera-2254--1,40.855786,-72.994844
154,0,1975--1,NY231 at Half Hollow Road,https://s52.nysdot.skyvdn.com:443/rtplive/R10_319/playlist.m3u8,https://511ny.org/map#camera-1975--1,40.788653,-73.340693
155,0,1976--1,NY231 at Straight Path,https://s52.nysdot.skyvdn.com:443/rtplive/R10_320/playlist.m3u8,https://511ny.org/map#camera-1976--1,40.783153,-73.338726
156,0,2274--1,NY231 at Old Country Road,https://s53.nysdot.skyvdn.com:443/rtplive/R10_321/playlist.m3u8,https://511ny.org/map#camera-2274--1,40.772072,-73.333837
157,0,2275--1,NY231 at Acorn Street,https://s53.nysdot.skyvdn.com:443/rtplive/R10_322/playlist.m3u8,https://511ny.org/map#camera-2275--1,40.761616,-73.329467
158,0,2276--1,NY231 at Grand Blvd,https://s53.nysdot.skyvdn.com:443/rtplive/R10_323/playlist.m3u8,https://511ny.org/map#camera-2276--1,40.757064,-73.327594
159,0,2277--1,NY231 at Bayshore Road,https://s53.nysdot.skyvdn.com:443/rtplive/R10_324/playlist.m3u8,https://511ny.org/map#camera-2277--1,40.777477,-73.324631
160,0,2278--1,NY231 at Garnet Street,https://s53.nysdot.skyvdn.com:443/rtplive/R10_325/playlist.m3u8,https://511ny.org/map#camera-2278--1,40.769726,-73.322045
161,0,2279--1,NY231 at Woods Road,https://s53.nysdot.skyvdn.com:443/rtplive/R10_326/playlist.m3u8,https://511ny.org/map#camera-2279--1,40.764913,-73.320743
162,0,1916--1,NY 24 at MSP,https://s52.nysdot.skyvdn.com:443/rtplive/R10_140/playlist.m3u8,https://511ny.org/map#camera-1916--1,40.749395,-73.580078
163,0,2214--1,NY 24 at Nassau County Medical Center,https://s53.nysdot.skyvdn.com:443/rtplive/R10_141/playlist.m3u8,https://511ny.org/map#camera-2214--1,40.72533,-73.55558
164,0,2215--1,NY 24 at WSP,https://s53.nysdot.skyvdn.com:443/rtplive/R10_142/playlist.m3u8,https://511ny.org/map#camera-2215--1,40.752644,-73.55558
165,0,2216--1,NY 24 at Gardniers Ave,https://s53.nysdot.skyvdn.com:443/rtplive/R10_143/playlist.m3u8,https://511ny.org/map#camera-2216--1,40.724415,-73.538377
166,0,2217--1,NY 24 at Wantagh Ave,https://s53.nysdot.skyvdn.com:443/rtplive/R10_144/playlist.m3u8,https://511ny.org/map#camera-2217--1,40.725383,-73.497427
167,0,2218--1,NY 24 at NY 135,https://s53.nysdot.skyvdn.com:443/rtplive/R10_145/playlist.m3u8,https://511ny.org/map#camera-2218--1,40.725726,-73.474882
168,0,2255--1,NY 24 Westbound at Glen Curtis Blvd.,https://s53.nysdot.skyvdn.com:443/rtplive/R10_262/playlist.m3u8,https://511ny.org/map#camera-2255--1,40.75304,-73.474882
169,0,2256--1,NY 24 Westbound at Earle Ovington Blvd.,https://s53.nysdot.skyvdn.com:443/rtplive/R10_263/playlist.m3u8,https://511ny.org/map#camera-2256--1,40.747348,-73.588157
170,0,2257--1,NY 24 Westbound at Oak St.,https://s53.nysdot.skyvdn.com:443/rtplive/R10_264/playlist.m3u8,https://511ny.org/map#camera-2257--1,40.745096,-73.594523
171,0,2258--1,NY 24 Eastbound at Hendrickson Ave.,https://s53.nysdot.skyvdn.com:443/rtplive/R10_265/playlist.m3u8,https://511ny.org/map#camera-2258--1,40.714357,-73.603888
172,0,2260--1,NY 24 Westbound at Front Street,https://s53.nysdot.skyvdn.com:443/rtplive/R10_267/playlist.m3u8,https://511ny.org/map#camera-2260--1,40.732245,-73.63824
173,0,2261--1,NY 24 Eastbound at Nassau Blvd.,https://s53.nysdot.skyvdn.com:443/rtplive/R10_268/playlist.m3u8,https://511ny.org/map#camera-2261--1,40.70616,-73.661062
174,0,2262--1,NY 24 Eastbound at New Hyde Park Road,https://s53.nysdot.skyvdn.com:443/rtplive/R10_269/playlist.m3u8,https://511ny.org/map#camera-2262--1,40.70734,-73.675768
175,0,2263--1,NY 24 Eastbound at Covert / Meacham Ave.,https://s53.nysdot.skyvdn.com:443/rtplive/R10_270/playlist.m3u8,https://511ny.org/map#camera-2263--1,40.707985,-73.690318
176,0,5771--1,NY 24 Eastbound at Elmont Road,https://s51.nysdot.skyvdn.com:443/rtplive/R10_271/playlist.m3u8,https://511ny.org/map#camera-5771--1,40.70812,-73.709596
177,0,5772--1,NY 24 Eastbound at Belmont Park / Locustwood Blvd.,https://s51.nysdot.skyvdn.com:443/rtplive/R10_272/playlist.m3u8,https://511ny.org/map#camera-5772--1,40.735441,-73.709596
178,0,1938--1,NY 25 at CR83; Northeast,https://s52.nysdot.skyvdn.com:443/rtplive/R10_222/playlist.m3u8,https://511ny.org/map#camera-1938--1,40.708916,-73.721424
179,0,1939--1,NY 25 at CR 83 ; Southwest,https://s52.nysdot.skyvdn.com:443/rtplive/R10_223/playlist.m3u8,https://511ny.org/map#camera-1939--1,40.868024,-73.023379
180,0,1945--1,NY 25 at Commack Road,https://s52.nysdot.skyvdn.com:443/rtplive/R10_229/playlist.m3u8,https://511ny.org/map#camera-1945--1,40.895279,-73.023379
181,0,1946--1,NY 25 at Larkfield Road,https://s52.nysdot.skyvdn.com:443/rtplive/R10_230/playlist.m3u8,https://511ny.org/map#camera-1946--1,40.840652,-73.313322
182,0,1947--1,NY 25 Eastbound at South Washington Avenue,https://s52.nysdot.skyvdn.com:443/rtplive/R10_251/playlist.m3u8,https://511ny.org/map#camera-1947--1,40.858154,-73.089292
183,0,1948--1,NY 25 Eastbound at Mall Road B (Signal 74.33P),https://s52.nysdot.skyvdn.com:443/rtplive/R10_252/playlist.m3u8,https://511ny.org/map#camera-1948--1,40.885413,-73.089292
184,0,1949--1,NY 25 Eastbound at Sheridan Blvd.,https://s52.nysdot.skyvdn.com:443/rtplive/R10_253/playlist.m3u8,https://511ny.org/map#camera-1949--1,40.753479,-73.627765
185,0,1950--1,NY 25 Eastbound at Roslyn Road,https://s52.nysdot.skyvdn.com:443/rtplive/R10_254/playlist.m3u8,https://511ny.org/map#camera-1950--1,40.751241,-73.634483
186,0,1953--1,NY 25 Westbound at North Coleman Road,https://s52.nysdot.skyvdn.com:443/rtplive/R10_257/playlist.m3u8,https://511ny.org/map#camera-1953--1,40.86121,-73.065043
187,0,1954--1,NY 25 Westbound at Boyle Road,https://s52.nysdot.skyvdn.com:443/rtplive/R10_258/playlist.m3u8,https://511ny.org/map#camera-1954--1,40.888468,-73.065043
188,0,1955--1,NY 25 Westbound at Blue Point Road,https://s52.nysdot.skyvdn.com:443/rtplive/R10_259/playlist.m3u8,https://511ny.org/map#camera-1955--1,40.863698,-73.049648
189,0,1956--1,NY 25 Eastbound at NY 112 Southbound,https://s52.nysdot.skyvdn.com:443/rtplive/R10_260/playlist.m3u8,https://511ny.org/map#camera-1956--1,40.86666,-73.035561
190,0,1966--1,NY25 at Old Willits Path,https://s52.nysdot.skyvdn.com:443/rtplive/R10_290/playlist.m3u8,https://511ny.org/map#camera-1966--1,40.84739,-73.23464
191,0,2219--1,NY 25 at I-495 SSR and Brush Hollow Rd.,https://s53.nysdot.skyvdn.com:443/rtplive/R10_146/playlist.m3u8,https://511ny.org/map#camera-2219--1,40.874654,-73.23464
192,0,2220--1,NY 25 at NY 106/107,https://s53.nysdot.skyvdn.com:443/rtplive/R10_147/playlist.m3u8,https://511ny.org/map#camera-2220--1,40.781245,-73.557475
193,0,2221--1,NY 25 at Robbins Lane,https://s53.nysdot.skyvdn.com:443/rtplive/R10_148/playlist.m3u8,https://511ny.org/map#camera-2221--1,40.794438,-73.535226
194,0,2222--1,NY 25 at Underhill Blvd,https://s53.nysdot.skyvdn.com:443/rtplive/R10_149/playlist.m3u8,https://511ny.org/map#camera-2222--1,40.80861,-73.517221
195,0,2223--1,NY 25 at Lafayette Ave,https://s53.nysdot.skyvdn.com:443/rtplive/R10_150/playlist.m3u8,https://511ny.org/map#camera-2223--1,40.83589,-73.517221
196,0,2245--1,NY 25 at Deer Park Road East,https://s53.nysdot.skyvdn.com:443/rtplive/R10_232/playlist.m3u8,https://511ny.org/map#camera-2245--1,40.863304,-73.33495
197,0,2247--1,NY 25 at Dix Hills Road,https://s53.nysdot.skyvdn.com:443/rtplive/R10_234/playlist.m3u8,https://511ny.org/map#camera-2247--1,40.835625,-73.37061
198,0,2248--1,NY 25 at Melville Road,https://s53.nysdot.skyvdn.com:443/rtplive/R10_235/playlist.m3u8,https://511ny.org/map#camera-2248--1,40.83128,-73.395021
199,0,2250--1,NY 25 at West Hills Road,https://s53.nysdot.skyvdn.com:443/rtplive/R10_237/playlist.m3u8,https://511ny.org/map#camera-2250--1,40.828786,-73.421236
200,0,2251--1,NY 25 at Round Swamp Road,https://s53.nysdot.skyvdn.com:443/rtplive/R10_238/playlist.m3u8,https://511ny.org/map#camera-2251--1,40.848494,-73.445309
201,0,2264--1,NY25 at Indian Head Road,https://s53.nysdot.skyvdn.com:443/rtplive/R10_291/playlist.m3u8,https://511ny.org/map#camera-2264--1,40.871032,-73.279683
202,0,2280--1,NY 25 - RT25 Eastbound at Post Ave,https://s53.nysdot.skyvdn.com:443/rtplive/R10_327/playlist.m3u8,https://511ny.org/map#camera-2280--1,40.767205,-73.587713
203,0,5732--1,NY 25 at South Oyster Bay Rd. and Jackson Ave.,https://s51.nysdot.skyvdn.com:443/rtplive/R10_151/playlist.m3u8,https://511ny.org/map#camera-5732--1,40.794502,-73.587713
204,0,5761--1,NY 25A at CR 83; Southeast,https://s51.nysdot.skyvdn.com:443/rtplive/R10_220/playlist.m3u8,https://511ny.org/map#camera-5761--1,40.810956,-73.501463
205,0,5762--1,NY 25 at Piquets Lane/South Woods Road,https://s51.nysdot.skyvdn.com:443/rtplive/R10_241/playlist.m3u8,https://511ny.org/map#camera-5762--1,40.841544,-73.477044
206,0,5769--1,NY 25 Eastbound at Moriches Road,https://s51.nysdot.skyvdn.com:443/rtplive/R10_249/playlist.m3u8,https://511ny.org/map#camera-5769--1,40.86193,-73.129587
207,0,5770--1,NY 25 Eastbound at Hawkins Avenue,https://s51.nysdot.skyvdn.com:443/rtplive/R10_250/playlist.m3u8,https://511ny.org/map#camera-5770--1,40.859866,-73.112501
208,0,5774--1,NY 25 Eastbound at Herricks Road,https://s51.nysdot.skyvdn.com:443/rtplive/R10_274/playlist.m3u8,https://511ny.org/map#camera-5774--1,40.743671,-73.657209
209,0,5775--1,NY 25 Eastbound at Nassau Blvd.,https://s51.nysdot.skyvdn.com:443/rtplive/R10_275/playlist.m3u8,https://511ny.org/map#camera-5775--1,40.742271,-73.660124
210,0,5776--1,NY 25 Eastbound at Denton Ave.,https://s51.nysdot.skyvdn.com:443/rtplive/R10_276/playlist.m3u8,https://511ny.org/map#camera-5776--1,40.769578,-73.660124
211,0,5778--1,NY 25 Eastbound at Little Neck Pkwy.,https://s51.nysdot.skyvdn.com:443/rtplive/R10_278/playlist.m3u8,https://511ny.org/map#camera-5778--1,40.727084,-73.710428
212,0,5779--1,NY 25 Eastbound at 244th St.,https://s51.nysdot.skyvdn.com:443/rtplive/R10_279/playlist.m3u8,https://511ny.org/map#camera-5779--1,40.724368,-73.724057
213,0,2265--1,NY25A at Middle Neck Road,https://s53.nysdot.skyvdn.com:443/rtplive/R10_292/playlist.m3u8,https://511ny.org/map#camera-2265--1,40.781841,-73.716561
214,0,2266--1,NY25A at Searington Road,https://s53.nysdot.skyvdn.com:443/rtplive/R10_293/playlist.m3u8,https://511ny.org/map#camera-2266--1,40.809132,-73.716561
215,0,2267--1,NY25A at Shelter Rock Road,https://s53.nysdot.skyvdn.com:443/rtplive/R10_294/playlist.m3u8,https://511ny.org/map#camera-2267--1,40.793353,-73.69429
216,0,2268--1,NY25A at Plandome Road,https://s53.nysdot.skyvdn.com:443/rtplive/R10_295/playlist.m3u8,https://511ny.org/map#camera-2268--1,40.820177,-73.697831
217,0,2269--1,NY25A at Community Drive,https://s53.nysdot.skyvdn.com:443/rtplive/R10_296/playlist.m3u8,https://511ny.org/map#camera-2269--1,40.815174,-73.705862
218,0,2270--1,NY25B at Willis Avenue,https://s53.nysdot.skyvdn.com:443/rtplive/R10_297/playlist.m3u8,https://511ny.org/map#camera-2270--1,40.783546,-73.644939
219,0,2271--1,NY25B at Herricks Road,https://s53.nysdot.skyvdn.com:443/rtplive/R10_298/playlist.m3u8,https://511ny.org/map#camera-2271--1,40.753365,-73.658087
220,0,2272--1,NY25B at Marcus Ave / Denton Ave,https://s53.nysdot.skyvdn.com:443/rtplive/R10_299/playlist.m3u8,https://511ny.org/map#camera-2272--1,40.751589,-73.673463
221,0,2273--1,NY25B at New Hyde Park Road,https://s53.nysdot.skyvdn.com:443/rtplive/R10_300/playlist.m3u8,https://511ny.org/map#camera-2273--1,40.778892,-73.673463
222,0,1913--1,NY27(Sunrise Hwy.) at Oakdale-Bohemia Rd.,https://s52.nysdot.skyvdn.com:443/rtplive/R10_137/playlist.m3u8,https://511ny.org/map#camera-1913--1,40.747858,-73.685422
223,0,1914--1,NY27(Sunrise Hwy.) at Smithtown Ave.,https://s52.nysdot.skyvdn.com:443/rtplive/R10_138/playlist.m3u8,https://511ny.org/map#camera-1914--1,40.751626,-73.125155
224,0,1915--1,NY27(Sunrise Hwy.) at Johnson Ave,https://s52.nysdot.skyvdn.com:443/rtplive/R10_139/playlist.m3u8,https://511ny.org/map#camera-1915--1,40.76386,-73.090227
225,0,2281--1,NY 27 at Green Acres Road,https://s53.nysdot.skyvdn.com:443/rtplive/R10_328/playlist.m3u8,https://511ny.org/map#camera-2281--1,40.665225,-73.724676
226,0,2282--1,NY 27 at Mill Rd,https://s53.nysdot.skyvdn.com:443/rtplive/R10_329/playlist.m3u8,https://511ny.org/map#camera-2282--1,40.689071,-73.708738
227,0,2283--1,NY 27 at Rockaway Ave,https://s53.nysdot.skyvdn.com:443/rtplive/R10_330/playlist.m3u8,https://511ny.org/map#camera-2283--1,40.686618,-73.700432
228,0,5733--1,NY 27 at Meadowbrook State Parkway,https://s51.nysdot.skyvdn.com:443/rtplive/R10_152/playlist.m3u8,https://511ny.org/map#camera-5733--1,40.685633,-73.567744
229,0,5734--1,NY 27 at Hewlett Ave,https://s51.nysdot.skyvdn.com:443/rtplive/R10_153/playlist.m3u8,https://511ny.org/map#camera-5734--1,40.685191,-73.549638
230,0,5735--1,NY 27 at Center Ave.(Bellmore),https://s51.nysdot.skyvdn.com:443/rtplive/R10_154/playlist.m3u8,https://511ny.org/map#camera-5735--1,40.689434,-73.531012
231,0,5736--1,NY 27 at Wantagh State Pkwy,https://s51.nysdot.skyvdn.com:443/rtplive/R10_155/playlist.m3u8,https://511ny.org/map#camera-5736--1,40.698884,-73.513999
232,0,5737--1,NY 27 at NY 135,https://s51.nysdot.skyvdn.com:443/rtplive/R10_156/playlist.m3u8,https://511ny.org/map#camera-5737--1,40.701745,-73.493124
233,0,5738--1,NY 27 at Hicksville Road,https://s51.nysdot.skyvdn.com:443/rtplive/R10_157/playlist.m3u8,https://511ny.org/map#camera-5738--1,40.675959,-73.47479
234,0,5739--1,NY 27 at Park Blvd,https://s51.nysdot.skyvdn.com:443/rtplive/R10_158/playlist.m3u8,https://511ny.org/map#camera-5739--1,40.677431,-73.45743
235,0,5740--1,NY 27 at Old Sunrise Hwy,https://s51.nysdot.skyvdn.com:443/rtplive/R10_159/playlist.m3u8,https://511ny.org/map#camera-5740--1,40.678791,-73.433838
236,0,5849--1,NY27 at Oakdale Merge - Camera1,https://s51.nysdot.skyvdn.com:443/rtplive/R10_306/playlist.m3u8,https://511ny.org/map#camera-5849--1,40.748196,-73.144596
237,0,5850--1,"NY27 at Oakdale Merge - Camera2 ""Bird Cam""",https://s51.nysdot.skyvdn.com:443/rtplive/R10_307/playlist.m3u8,https://511ny.org/map#camera-5850--1,40.775501,-73.144596
238,0,5851--1,NY27 at Connetquot Avenue,https://s51.nysdot.skyvdn.com:443/rtplive/R10_308/playlist.m3u8,https://511ny.org/map#camera-5851--1,40.774969,-73.169976
239,0,5856--1,NY 27 at Ocean Ave,https://s51.nysdot.skyvdn.com:443/rtplive/R10_333/playlist.m3u8,https://511ny.org/map#camera-5856--1,40.657096,-73.657503
240,0,5857--1,NY 27 at Atlantic Ave,https://s51.nysdot.skyvdn.com:443/rtplive/R10_332/playlist.m3u8,https://511ny.org/map#camera-5857--1,40.655066,-73.671912
241,0,5858--1,NY 27 at Peninsula Blvd,https://s51.nysdot.skyvdn.com:443/rtplive/R10_331/playlist.m3u8,https://511ny.org/map#camera-5858--1,40.661731,-73.708738
242,0,6796--1,Rt27 at Heckscher Pkwy,https://s53.nysdot.skyvdn.com:443/rtplive/R10_351/playlist.m3u8,https://511ny.org/map#camera-6796--1,40.746028,-73.178895
243,0,6803--1,NY27 at Vets Hwy,https://s51.nysdot.skyvdn.com:443/rtplive/R10_367/playlist.m3u8,https://511ny.org/map#camera-6803--1,40.796948,-73.05949
244,0,6769--3,Route 920P at Riverside Drive,https://s51.nysdot.skyvdn.com:443/rtplive/R2_042/playlist.m3u8,https://511ny.org/map#camera-6769--3,42.949583,-74.369159
245,0,1960--1,NY 347 at Terryville Road,https://s52.nysdot.skyvdn.com:443/rtplive/R10_284/playlist.m3u8,https://511ny.org/map#camera-1960--1,40.920072,-73.052385
246,0,2242--1,NY 347 at Mount Pleasant Rd; Southeast,https://s53.nysdot.skyvdn.com:443/rtplive/R10_209/playlist.m3u8,https://511ny.org/map#camera-2242--1,40.836595,-73.184409
247,0,2243--1,NY 347 at Terry Rd; Northwest,https://s53.nysdot.skyvdn.com:443/rtplive/R10_210/playlist.m3u8,https://511ny.org/map#camera-2243--1,40.847912,-73.169999
248,0,5752--1,NY 347 at Southern Blvd; Northwest,https://s51.nysdot.skyvdn.com:443/rtplive/R10_211/playlist.m3u8,https://511ny.org/map#camera-5752--1,40.851918,-73.159197
249,0,5753--1,NY 347 at NY 25; Northwest,https://s51.nysdot.skyvdn.com:443/rtplive/R10_212/playlist.m3u8,https://511ny.org/map#camera-5753--1,40.861872,-73.139157
250,0,5754--1,NY 347 at New Moriches Rd; Southeast,https://s51.nysdot.skyvdn.com:443/rtplive/R10_213/playlist.m3u8,https://511ny.org/map#camera-5754--1,40.89795,-73.127878
251,0,5755--1,NY 347 at Stony Brook Rd; Northwest,https://s51.nysdot.skyvdn.com:443/rtplive/R10_214/playlist.m3u8,https://511ny.org/map#camera-5755--1,40.876479,-73.118418
252,0,5756--1,NY 347 at CR97 (Nicolls Rd); Southeast,https://s51.nysdot.skyvdn.com:443/rtplive/R10_215/playlist.m3u8,https://511ny.org/map#camera-5756--1,40.882942,-73.106243
253,0,5757--1,NY 347 at Mark Tree Rd; Northwest,https://s51.nysdot.skyvdn.com:443/rtplive/R10_216/playlist.m3u8,https://511ny.org/map#camera-5757--1,40.890684,-73.094652
254,0,5758--1,NY 347 at Wireless Rd; Southeast,https://s51.nysdot.skyvdn.com:443/rtplive/R10_217/playlist.m3u8,https://511ny.org/map#camera-5758--1,40.899336,-73.080146
255,0,5759--1,NY 347 at Old Town Rd; Southeast,https://s51.nysdot.skyvdn.com:443/rtplive/R10_218/playlist.m3u8,https://511ny.org/map#camera-5759--1,40.909308,-73.064713
256,0,5760--1,NY 347 at NY 112; Northwest,https://s51.nysdot.skyvdn.com:443/rtplive/R10_219/playlist.m3u8,https://511ny.org/map#camera-5760--1,40.925044,-73.047681
257,0,5765--1,NY 347 Westbound at Townline Road,https://s51.nysdot.skyvdn.com:443/rtplive/R10_244/playlist.m3u8,https://511ny.org/map#camera-5765--1,40.825572,-73.209181
258,0,5766--1,NY 347 Westbound at Brooksite Drive,https://s51.nysdot.skyvdn.com:443/rtplive/R10_245/playlist.m3u8,https://511ny.org/map#camera-5766--1,40.826899,-73.20636
259,0,5767--1,NY 347 Eastbound at NY 111,https://s51.nysdot.skyvdn.com:443/rtplive/R10_246/playlist.m3u8,https://511ny.org/map#camera-5767--1,40.830365,-73.197792
260,0,8297--41,390 at Lexington Avenue,https://s53.nysdot.skyvdn.com:443/rtplive/R4_084/playlist.m3u8,https://511ny.org/map#camera-8297--41,43.179122,-77.683306
261,0,1921--1,NY 454 At New Highway,https://s52.nysdot.skyvdn.com:443/rtplive/R10_165/playlist.m3u8,https://511ny.org/map#camera-1921--1,40.825391,-73.237411
262,0,1922--1,NY 454 (Veterans Highway) at NY 347,https://s52.nysdot.skyvdn.com:443/rtplive/R10_166/playlist.m3u8,https://511ny.org/map#camera-1922--1,40.824237,-73.211472
263,0,1923--1,NY 454 (Veterans Highway) at NYS Office Bldg East Entrance,https://s52.nysdot.skyvdn.com:443/rtplive/R10_167/playlist.m3u8,https://511ny.org/map#camera-1923--1,40.82481,-73.21849
264,0,1940--1,NY 454 at NY 111; Northwest,https://s52.nysdot.skyvdn.com:443/rtplive/R10_224/playlist.m3u8,https://511ny.org/map#camera-1940--1,40.850149,-73.208052
265,0,1941--1,NY 454 at Suffolk Ave; Northwest,https://s52.nysdot.skyvdn.com:443/rtplive/R10_225/playlist.m3u8,https://511ny.org/map#camera-1941--1,40.826353,-73.173088
266,0,1942--1,NY 454 at Connetquot Ave; Southwest,https://s52.nysdot.skyvdn.com:443/rtplive/R10_226/playlist.m3u8,https://511ny.org/map#camera-1942--1,40.820387,-73.167574
267,0,1943--1,NY 454 at Lakeland Ave; Northeast,https://s52.nysdot.skyvdn.com:443/rtplive/R10_227/playlist.m3u8,https://511ny.org/map#camera-1943--1,40.813092,-73.113936
268,0,1944--1,NY 454 at Broadway Ave; Northeast,https://s52.nysdot.skyvdn.com:443/rtplive/R10_228/playlist.m3u8,https://511ny.org/map#camera-1944--1,40.80159,-73.066494
269,0,8236--41,490 at East Avenue,https://s53.nysdot.skyvdn.com:443/rtplive/R4_085/playlist.m3u8,https://511ny.org/map#camera-8236--41,43.141669,-77.543775
270,0,8295--41,490 at West Commercial Street,https://s53.nysdot.skyvdn.com:443/rtplive/R4_086/playlist.m3u8,https://511ny.org/map#camera-8295--41,43.13554,-77.505975
271,0,8283--41,531 at 259,https://s53.nysdot.skyvdn.com:443/rtplive/R4_087/playlist.m3u8,https://511ny.org/map#camera-8283--41,43.130538,-77.481411
272,0,5844--1,NY878 at Burnside Avenue,https://s51.nysdot.skyvdn.com:443/rtplive/R10_301/playlist.m3u8,https://511ny.org/map#camera-5844--1,40.624078,-73.73529
273,0,5845--1,NY878 at Bayview Avenue,https://s51.nysdot.skyvdn.com:443/rtplive/R10_302/playlist.m3u8,https://511ny.org/map#camera-5845--1,40.641347,-73.743394
274,0,5846--1,NY878 at Central Avenue,https://s51.nysdot.skyvdn.com:443/rtplive/R10_303/playlist.m3u8,https://511ny.org/map#camera-5846--1,40.637904,-73.743211
275,0,5847--1,NY878 at Cedarlawn Ave / Rock Hill Rd,https://s51.nysdot.skyvdn.com:443/rtplive/R10_304/playlist.m3u8,https://511ny.org/map#camera-5847--1,40.633435,-73.739671
276,0,6801--1,NY878 at Peninsula/Bay Blvd,https://s53.nysdot.skyvdn.com:443/rtplive/R10_386/playlist.m3u8,https://511ny.org/map#camera-6801--1,40.628058,-73.739702
277,0,6802--1,NY878 at Rockaway Tpke,https://s53.nysdot.skyvdn.com:443/rtplive/R10_387/playlist.m3u8,https://511ny.org/map#camera-6802--1,40.630635,-73.738334
278,0,8252--43,907M at 94 Street,https://s51.nysdot.skyvdn.com:443/rtplive/R11_244/playlist.m3u8,https://511ny.org/map#camera-8252--43,40.657988,-73.738334
279,0,8254--43,907M at 102 Street,https://s51.nysdot.skyvdn.com:443/rtplive/R11_246/playlist.m3u8,https://511ny.org/map#camera-8254--43,40.771696,-73.875917
280,0,8263--36,907M at 44th Street,https://s51.nysdot.skyvdn.com:443/rtplive/R11_249/playlist.m3u8,https://511ny.org/map#camera-8263--36,40.770163,-73.867833
281,0,1772--18,Wolf Rd NB at Marcus Blvd,https://s52.nysdot.skyvdn.com:443/rtplive/R1_041/playlist.m3u8,https://511ny.org/map#camera-1772--18,42.723987,-73.799457
282,0,6042--18,Wolf Rd SB at Colonie Center,https://s52.nysdot.skyvdn.com:443/rtplive/R1_050/playlist.m3u8,https://511ny.org/map#camera-6042--18,42.737193,-73.81951
283,0,6050--18,Wolf Rd SB at Sand Creek Rd,https://s53.nysdot.skyvdn.com:443/rtplive/R1_055/playlist.m3u8,https://511ny.org/map#camera-6050--18,42.742161,-73.81156
284,0,8636--18,Wolf Rd SB at Computer Drive,https://s51.nysdot.skyvdn.com:443/rtplive/R1_034/playlist.m3u8,https://511ny.org/map#camera-8636--18,42.744326,-73.807941
285,0,8380--3,N/S Arterial @ Ped Bridge,https://s51.nysdot.skyvdn.com:443/rtplive/R2_053/playlist.m3u8,https://511ny.org/map#camera-8380--3,43.099419,-75.246289
286,0,8363--43,Belt Parkway at 150 Street,https://s53.nysdot.skyvdn.com:443/rtplive/R11_268/playlist.m3u8,https://511ny.org/map#camera-8363--43,40.66634,-73.789155
287,0,8221--36,Bronx River Parkway at Sagamore St,https://s51.nysdot.skyvdn.com:443/rtplive/R11_236/playlist.m3u8,https://511ny.org/map#camera-8221--36,40.687821,-73.789155
288,0,8229--36,Bronx River Parkway at Gun Hill Road,https://s51.nysdot.skyvdn.com:443/rtplive/R11_238/playlist.m3u8,https://511ny.org/map#camera-8229--36,40.849031,-73.871417
289,0,8230--36,Bronx River Parkway at Pelham Parkway,https://s53.nysdot.skyvdn.com:443/rtplive/R11_239/playlist.m3u8,https://511ny.org/map#camera-8230--36,40.858786,-73.872662
290,0,8231--36,Bronx River Parkway at Mace Avenue,https://s53.nysdot.skyvdn.com:443/rtplive/R11_240/playlist.m3u8,https://511ny.org/map#camera-8231--36,40.863321,-73.871657
291,0,8264--36,Bronx River Parkway at Boston Road Road,https://s51.nysdot.skyvdn.com:443/rtplive/R11_250/playlist.m3u8,https://511ny.org/map#camera-8264--36,40.881249,-73.871746
292,0,5781--36,907H Southbound East 174th Street,https://s51.nysdot.skyvdn.com:443/rtplive/R11_001/playlist.m3u8,https://511ny.org/map#camera-5781--36,40.861675,-73.874177
293,0,6754--36,I-278 at 56th Road,https://s51.nysdot.skyvdn.com:443/rtplive/R11_222/playlist.m3u8,https://511ny.org/map#camera-6754--36,40.729108,-73.927611
294,0,6818--36,I-278 BQE at Manhattan Ave,https://s52.nysdot.skyvdn.com:443/rtplive/R11_231/playlist.m3u8,https://511ny.org/map#camera-6818--36,40.746034,-73.946743
